"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico."
"Informacion sujeta a cambios. Archivo generado el 2020-04-21 a las 14:16:10 (tiempo del centro de Mexico)."
"Sismicidad del 1900-01-01 al 2020-04-21, todas las magnitudes, todas las profundidades, lat. 19.44 a 19.54, long. -102.21 a -102.09."
"Total: 1233 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2020-01-31,13:39:07,3.7,19.51,-102.17,17.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,19:39:07,verificado
2020-01-31,13:53:33,3.8,19.47,-102.15,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,19:53:33,verificado
2020-01-31,14:37:03,3.8,19.44,-102.18,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,20:37:03,verificado
2020-01-31,14:42:21,3.5,19.44,-102.13,21.0,"3 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,20:42:21,verificado
2020-01-31,14:46:00,3.6,19.46,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,20:46:00,verificado
2020-01-31,15:37:12,3.7,19.44,-102.17,10.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,21:37:12,verificado
2020-01-31,15:56:33,3.9,19.45,-102.2,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,21:56:33,verificado
2020-01-31,16:04:02,3.6,19.48,-102.21,12.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-01-31,22:04:02,verificado
2020-01-31,18:21:09,3.8,19.47,-102.14,23.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,00:21:09,verificado
2020-01-31,18:43:18,3.8,19.46,-102.18,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,00:43:18,verificado
2020-01-31,19:17:23,3.7,19.5,-102.2,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,01:17:23,verificado
2020-01-31,19:51:05,3.7,19.53,-102.14,15.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,01:51:05,verificado
2020-01-31,21:07:54,3.8,19.48,-102.17,19.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,03:07:54,verificado
2020-01-31,21:43:44,3.8,19.5,-102.15,29.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,03:43:44,verificado
2020-01-31,22:19:20,3.7,19.45,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,04:19:20,verificado
2020-01-31,22:30:19,3.7,19.47,-102.17,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,04:30:19,verificado
2020-01-31,22:51:11,3.9,19.45,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,04:51:11,verificado
2020-01-31,23:03:37,3.7,19.52,-102.14,15.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,05:03:37,verificado
2020-01-31,23:36:55,3.7,19.49,-102.18,18.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,05:36:55,verificado
2020-02-01,00:08:19,3.7,19.47,-102.2,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,06:08:19,verificado
2020-02-01,00:35:32,3.6,19.49,-102.11,11.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,06:35:32,verificado
2020-02-01,01:08:13,3.7,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,07:08:13,verificado
2020-02-01,01:19:09,3.7,19.44,-102.18,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,07:19:09,verificado
2020-02-01,01:54:20,3.7,19.45,-102.17,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,07:54:20,verificado
2020-02-01,02:13:48,3.7,19.47,-102.18,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,08:13:48,verificado
2020-02-01,02:21:23,3.8,19.51,-102.18,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,08:21:23,verificado
2020-02-01,03:45:47,3.7,19.47,-102.17,10.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,09:45:47,verificado
2020-02-01,05:05:11,3.7,19.52,-102.1,20.0,"11 km al NOROESTE de URUAPAN, MICH",2020-02-01,11:05:11,verificado
2020-02-01,05:35:55,3.8,19.47,-102.2,14.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,11:35:55,verificado
2020-02-01,05:47:31,3.6,19.47,-102.18,9.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,11:47:31,verificado
2020-02-01,05:55:04,3.8,19.52,-102.15,21.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,11:55:04,verificado
2020-02-01,06:04:49,3.5,19.47,-102.19,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,12:04:49,verificado
2020-02-01,06:51:53,3.8,19.45,-102.17,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,12:51:53,verificado
2020-02-01,07:05:03,3.5,19.48,-102.2,11.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,13:05:03,verificado
2020-02-01,07:29:42,3.7,19.52,-102.2,9.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,13:29:42,verificado
2020-02-01,07:39:40,3.8,19.45,-102.17,9.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,13:39:40,verificado
2020-02-01,08:08:49,3.8,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,14:08:49,verificado
2020-02-01,09:08:22,3.8,19.48,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,15:08:22,verificado
2020-02-01,09:52:48,3.7,19.53,-102.13,22.0,"13 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,15:52:48,verificado
2020-02-01,12:02:53,3.7,19.44,-102.2,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,18:02:53,verificado
2020-02-01,12:10:27,3.7,19.44,-102.19,10.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,18:10:27,verificado
2020-02-01,12:48:18,3.7,19.45,-102.2,18.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,18:48:18,verificado
2020-02-01,12:50:39,3.6,19.46,-102.2,14.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,18:50:39,verificado
2020-02-01,13:12:53,3.6,19.45,-102.14,21.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,19:12:53,verificado
2020-02-01,13:36:47,3.7,19.47,-102.19,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,19:36:47,verificado
2020-02-01,14:19:00,3.7,19.46,-102.19,20.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,20:19:00,verificado
2020-02-01,14:36:13,3.6,19.45,-102.19,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,20:36:13,verificado
2020-02-01,14:46:37,3.7,19.51,-102.16,21.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,20:46:37,verificado
2020-02-01,14:57:06,3.7,19.49,-102.21,14.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,20:57:06,verificado
2020-02-01,15:00:56,3.7,19.52,-102.1,31.0,"11 km al NOROESTE de URUAPAN, MICH",2020-02-01,21:00:56,verificado
2020-02-01,15:12:53,3.7,19.45,-102.21,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,21:12:53,verificado
2020-02-01,16:13:20,3.7,19.46,-102.19,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,22:13:20,verificado
2020-02-01,16:38:55,3.7,19.48,-102.17,14.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,22:38:55,verificado
2020-02-01,16:44:54,3.8,19.45,-102.15,17.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,22:44:54,verificado
2020-02-01,17:07:10,3.5,19.44,-102.15,22.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,23:07:10,verificado
2020-02-01,17:16:20,3.6,19.49,-102.19,18.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,23:16:20,verificado
2020-02-01,17:43:05,3.6,19.5,-102.2,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-01,23:43:05,verificado
2020-02-01,18:01:37,3.7,19.46,-102.17,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,00:01:37,verificado
2020-02-01,18:02:55,3.7,19.53,-102.2,14.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,00:02:55,verificado
2020-02-01,18:09:22,3.8,19.49,-102.2,16.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,00:09:22,verificado
2020-02-01,18:25:10,3.8,19.52,-102.2,17.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,00:25:10,verificado
2020-02-01,19:08:39,3.8,19.48,-102.2,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,01:08:39,verificado
2020-02-01,19:17:59,3.6,19.51,-102.21,12.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,01:17:59,verificado
2020-02-01,19:23:05,3.6,19.48,-102.18,9.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,01:23:05,verificado
2020-02-01,19:35:10,3.7,19.47,-102.18,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,01:35:10,verificado
2020-02-01,19:52:03,3.7,19.48,-102.21,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,01:52:03,verificado
2020-02-01,20:34:10,3.9,19.45,-102.17,29.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,02:34:10,verificado
2020-02-01,20:49:42,3.8,19.45,-102.16,9.0,"5 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,02:49:42,verificado
2020-02-01,21:01:07,3.8,19.48,-102.17,10.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,03:01:07,verificado
2020-02-01,21:13:10,3.9,19.48,-102.16,26.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,03:13:10,verificado
2020-02-01,22:00:44,3.9,19.48,-102.18,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,04:00:44,verificado
2020-02-01,22:19:56,3.8,19.5,-102.16,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,04:19:56,verificado
2020-02-01,22:38:51,3.9,19.47,-102.2,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,04:38:51,verificado
2020-02-01,23:01:30,3.7,19.48,-102.13,22.0,"7 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,05:01:30,verificado
2020-02-01,23:07:31,3.8,19.46,-102.16,9.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,05:07:31,verificado
2020-02-01,23:12:34,3.9,19.51,-102.15,28.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,05:12:34,verificado
2020-02-01,23:14:31,3.6,19.49,-102.16,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,05:14:31,verificado
2020-02-01,23:37:23,3.9,19.48,-102.17,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,05:37:23,verificado
2020-02-02,00:16:38,3.8,19.5,-102.16,8.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,06:16:38,verificado
2020-02-02,00:32:14,3.7,19.46,-102.16,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,06:32:14,verificado
2020-02-02,01:14:29,3.8,19.45,-102.19,22.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,07:14:29,verificado
2020-02-02,01:16:07,3.8,19.46,-102.18,20.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,07:16:07,verificado
2020-02-02,02:14:44,3.8,19.5,-102.16,28.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,08:14:44,verificado
2020-02-02,03:56:37,3.7,19.47,-102.19,11.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,09:56:37,verificado
2020-02-02,05:28:08,3.5,19.5,-102.15,23.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,11:28:08,verificado
2020-02-02,05:37:07,3.4,19.46,-102.14,15.0,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,11:37:07,verificado
2020-02-02,05:54:06,3.5,19.46,-102.17,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,11:54:06,verificado
2020-02-02,06:12:00,3.5,19.45,-102.15,15.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:12:00,verificado
2020-02-02,06:29:30,3.1,19.5,-102.14,15.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:29:30,verificado
2020-02-02,06:30:09,3.2,19.53,-102.12,20.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:30:09,verificado
2020-02-02,06:42:07,3.3,19.52,-102.19,15.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:42:07,verificado
2020-02-02,06:47:12,3.2,19.44,-102.18,10.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:47:12,verificado
2020-02-02,06:51:07,3.4,19.44,-102.18,15.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:51:07,verificado
2020-02-02,06:53:44,3.1,19.47,-102.14,21.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,12:53:44,verificado
2020-02-02,08:03:42,3.4,19.46,-102.19,11.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,14:03:42,verificado
2020-02-02,08:28:19,3.6,19.46,-102.17,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,14:28:19,verificado
2020-02-02,08:37:22,3.7,19.49,-102.12,16.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,14:37:22,verificado
2020-02-02,08:48:48,3.7,19.45,-102.19,11.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,14:48:48,verificado
2020-02-02,08:52:53,3.5,19.51,-102.17,21.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,14:52:53,verificado
2020-02-02,08:55:43,3.6,19.47,-102.17,4.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,14:55:43,verificado
2020-02-02,09:19:45,3.6,19.44,-102.21,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,15:19:45,verificado
2020-02-02,09:27:52,3.4,19.46,-102.18,15.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,15:27:52,verificado
2020-02-02,09:34:16,3.3,19.51,-102.14,13.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,15:34:16,verificado
2020-02-02,09:42:51,3.1,19.47,-102.19,11.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,15:42:51,verificado
2020-02-02,09:45:32,3.6,19.48,-102.21,12.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,15:45:32,verificado
2020-02-02,09:59:40,3.4,19.46,-102.15,21.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,15:59:40,verificado
2020-02-02,10:12:17,3.5,19.47,-102.21,13.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,16:12:17,verificado
2020-02-02,10:17:59,3.5,19.46,-102.18,19.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,16:17:59,verificado
2020-02-02,10:32:51,3.6,19.48,-102.19,13.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,16:32:51,verificado
2020-02-02,10:49:24,3.6,19.5,-102.14,21.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,16:49:24,verificado
2020-02-02,11:45:58,3.6,19.48,-102.18,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,17:45:58,verificado
2020-02-02,11:52:57,3.5,19.52,-102.1,19.0,"11 km al NOROESTE de URUAPAN, MICH",2020-02-02,17:52:57,verificado
2020-02-02,12:15:26,3.7,19.47,-102.15,20.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,18:15:26,verificado
2020-02-02,12:45:24,3.9,19.5,-102.13,32.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,18:45:24,verificado
2020-02-02,12:47:28,3.7,19.47,-102.21,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,18:47:28,verificado
2020-02-02,12:55:39,3.5,19.52,-102.16,7.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,18:55:39,verificado
2020-02-02,12:56:56,3.9,19.49,-102.17,24.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,18:56:56,verificado
2020-02-02,13:33:08,3.6,19.45,-102.2,15.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,19:33:08,verificado
2020-02-02,14:11:28,3.8,19.52,-102.17,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:11:28,verificado
2020-02-02,14:22:28,3.7,19.49,-102.17,21.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:22:28,verificado
2020-02-02,14:25:47,3.8,19.5,-102.19,15.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:25:47,verificado
2020-02-02,14:27:02,3.7,19.46,-102.2,14.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:27:02,verificado
2020-02-02,14:27:02,3.8,19.53,-102.19,14.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:27:02,verificado
2020-02-02,14:28:59,3.9,19.52,-102.13,31.0,"11 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:28:59,verificado
2020-02-02,14:56:22,3.6,19.52,-102.16,17.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,20:56:22,verificado
2020-02-02,15:31:39,3.7,19.53,-102.21,12.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,21:31:39,verificado
2020-02-02,15:43:30,3.9,19.49,-102.16,10.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,21:43:30,verificado
2020-02-02,15:55:05,3.8,19.49,-102.12,16.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,21:55:05,verificado
2020-02-02,15:59:20,3.6,19.47,-102.12,15.0,"6 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,21:59:20,verificado
2020-02-02,16:03:11,3.7,19.49,-102.11,29.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,22:03:11,verificado
2020-02-02,16:34:34,3.7,19.52,-102.19,12.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,22:34:34,verificado
2020-02-02,16:46:53,3.7,19.47,-102.15,22.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,22:46:53,verificado
2020-02-02,16:50:55,3.7,19.44,-102.16,12.0,"4 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,22:50:55,verificado
2020-02-02,17:01:46,3.4,19.47,-102.18,15.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,23:01:46,verificado
2020-02-02,17:24:35,3.9,19.49,-102.15,30.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,23:24:35,verificado
2020-02-02,17:34:49,3.7,19.51,-102.21,11.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,23:34:49,verificado
2020-02-02,17:49:30,3.8,19.51,-102.2,26.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-02,23:49:30,verificado
2020-02-02,18:18:30,3.6,19.51,-102.12,21.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,00:18:30,verificado
2020-02-02,18:22:08,3.9,19.5,-102.11,30.0,"9 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,00:22:08,verificado
2020-02-02,18:35:20,3.8,19.51,-102.12,26.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,00:35:20,verificado
2020-02-02,18:50:52,3.8,19.47,-102.15,21.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,00:50:52,verificado
2020-02-02,19:06:06,3.5,19.44,-102.12,15.0,"3 km al NORESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,01:06:06,verificado
2020-02-02,19:17:46,3.5,19.48,-102.2,14.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,01:17:46,verificado
2020-02-02,19:59:11,3.6,19.52,-102.21,11.0,"14 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,01:59:11,verificado
2020-02-02,20:12:49,3.6,19.52,-102.16,18.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,02:12:49,verificado
2020-02-02,20:31:04,3.5,19.52,-102.19,22.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,02:31:04,verificado
2020-02-02,21:23:21,3.4,19.48,-102.19,15.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,03:23:21,verificado
2020-02-02,21:49:15,3.1,19.46,-102.21,22.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,03:49:15,verificado
2020-02-02,21:50:42,3.4,19.51,-102.18,16.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,03:50:42,verificado
2020-02-02,22:14:18,3.5,19.48,-102.21,15.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,04:14:18,verificado
2020-02-02,22:17:51,3.5,19.53,-102.21,10.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,04:17:51,verificado
2020-02-02,22:38:56,3.5,19.48,-102.15,15.0,"8 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,04:38:56,verificado
2020-02-02,22:44:16,3.4,19.44,-102.19,12.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,04:44:16,verificado
2020-02-02,22:48:55,3.4,19.45,-102.17,11.0,"6 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,04:48:55,verificado
2020-02-02,22:54:18,3.5,19.5,-102.2,11.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,04:54:18,verificado
2020-02-02,23:01:42,3.6,19.5,-102.17,16.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,05:01:42,verificado
2020-02-02,23:29:33,3.5,19.45,-102.18,9.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,05:29:33,verificado
2020-02-02,23:34:04,3.4,19.46,-102.19,21.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,05:34:04,verificado
2020-02-03,00:03:30,3.5,19.5,-102.17,19.0,"11 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,06:03:30,verificado
2020-02-03,00:33:46,3.6,19.5,-102.11,23.0,"10 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,06:33:46,verificado
2020-02-03,01:07:33,3.5,19.46,-102.19,12.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,07:07:33,verificado
2020-02-03,02:12:26,3.6,19.5,-102.2,16.0,"12 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,08:12:26,verificado
2020-02-03,02:19:18,3.4,19.48,-102.19,14.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,08:19:18,verificado
2020-02-03,02:30:57,3.6,19.48,-102.17,18.0,"8 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,08:30:57,verificado
2020-02-03,02:50:14,3.6,19.5,-102.17,18.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,08:50:14,verificado
2020-02-03,03:13:58,3.5,19.52,-102.15,15.0,"12 km al NORTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,09:13:58,verificado
2020-02-03,03:19:40,3.6,19.49,-102.17,18.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,09:19:40,verificado
2020-02-03,04:20:27,3.2,19.46,-102.2,12.0,"9 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,10:20:27,verificado
2020-02-03,04:43:30,3.7,19.45,-102.18,19.0,"7 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,10:43:30,verificado
2020-02-03,04:50:29,3.8,19.53,-102.2,10.0,"15 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,10:50:29,verificado
2020-02-03,05:20:56,3.4,19.52,-102.18,20.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,11:20:56,verificado
2020-02-03,05:23:06,3.6,19.47,-102.2,12.0,"10 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,11:23:06,verificado
2020-02-03,05:38:23,3.5,19.52,-102.18,21.0,"13 km al NOROESTE de NVO S J PARANGARICUTIRO, MICH",2020-02-03,11:38:23,verificado
